p_noise,score,label,round
0.11268329620361328,5.2018692249244936e-06,1,84
0.11268377304077148,2.1739553723865157e-06,1,84
0.0,0.9438511690288065,1,88
0.5,-1.0692767397058347,-1,88
0.25,-0.6646925929818303,-1,88
0.125,-0.11142715952604598,-1,88
0.0625,0.33694895283364557,1,88
0.09375,0.09523111072615786,1,88
0.109375,-0.012215540661130175,-1,88
0.1015625,0.04044617427065589,1,88
0.10546875,0.01385399717951219,1,88
0.107421875,0.0007544039596529828,1,88
0.1083984375,-0.00574671152109385,-1,88
0.10791015625,-0.0025001974231895208,-1,88
0.107666015625,-0.0008739086247728789,-1,88
0.1075439453125,-6.000542868100922e-05,-1,88
0.10748291015625,0.00034713597609248303,1,88
0.107513427734375,0.0001435494532771031,1,88
0.1075286865234375,4.1768057431612604e-05,1,88
0.10753631591796875,-9.119674311941495e-06,-1,88
0.10753250122070312,1.6323944384666333e-05,1,88
0.10753440856933594,3.6020732423480695e-06,1,88
0.10753536224365234,-2.758815982328855e-06,-1,88
0.10753488540649414,4.21624768431883e-07,1,88
0.0,1.1206392913144836,1,92
0.5,-1.0765461773868266,-1,92
0.25,-0.7029447910448097,-1,92
0.125,-0.10977329671687708,-1,92
0.0625,0.4013017732064805,1,92
0.09375,0.12320182119310696,1,92
0.109375,0.0014689367795241992,1,92
0.1171875,-0.0554163752219865,-1,92
0.11328125,-0.02729556112967435,-1,92
0.111328125,-0.012994505366101361,-1,92
0.1103515625,-0.005783174720430884,-1,92
0.10986328125,-0.0021622281272990485,-1,92
0.109619140625,-0.00034792440897835064,-1,92
0.1094970703125,0.0005601863206323721,1,92
0.10955810546875,0.00010605101228211566,1,92
0.109588623046875,-0.00012095668140910121,-1,92
0.1095733642578125,-7.457830681678601e-06,-1,92
0.10956573486328125,4.929534172659622e-05,1,92
0.10956954956054688,2.091844325957659e-05,1,92
0.10957145690917969,6.730228224283152e-06,1,92
0.1095724105834961,-3.6382074530827424e-07,-1,92
0.10957193374633789,3.1831988602792904e-06,1,92
0.0,1.2324818730420521,1,96
0.5,-1.098636918924593,-1,96
0.25,-0.6979526948366959,-1,96
0.125,-0.07080521981700638,-1,96
0.0625,0.46995799434892027,1,96
0.09375,0.17560203000029206,1,96
0.109375,0.04683080970687925,1,96
0.1171875,-0.01332834691843443,-1,96
0.11328125,0.016409709730994315,1,96
0.115234375,0.0014560872167450611,1,96
0.1162109375,-0.005957180709018628,-1,96
0.11572265625,-0.0022558216456207703,-1,96
0.115478515625,-0.00040118746471651257,-1,96
0.1153564453125,0.000527119622625527,1,96
0.11541748046875,6.288353946604097e-05,1,96
0.115447998046875,-0.0001691725945154321,-1,96
0.1154327392578125,-5.314968586977997e-05,-1,96
0.11542510986328125,4.86563716473043e-06,1,96
0.11542892456054688,-2.4142346755517963e-05,-1,96
0.11542701721191406,-9.638435395808997e-06,-1,96
0.11542606353759766,-2.3864192655320693e-06,-1,96
0.11542558670043945,1.2396039115181168e-06,1,96
0.0,1.1237838140707117,1,100
0.5,-1.0592974750468442,-1,100
0.25,-0.6789214174800504,-1,100
0.125,-0.10029908288996625,-1,100
0.0625,0.40418559707324464,1,100
0.09375,0.12890591010086538,1,100
0.109375,0.008979379028734469,1,100
0.1171875,-0.04693917361596611,-1,100
0.11328125,-0.01930606999859963,-1,100
0.111328125,-0.005245691728977153,-1,100
0.1103515625,0.001846156057853543,1,100
0.11083984375,-0.0017049270756885893,-1,100
0.110595703125,6.932310063101355e-05,1,100
0.1107177734375,-0.0008181246374761031,-1,100
0.11065673828125,-0.00037448145561036483,-1,100
0.110626220703125,-0.00015259935237499356,-1,100
0.1106109619140625,-4.16431699796771e-05,-1,100
0.11060333251953125,1.3838704250757061e-05,1,100
0.11060714721679688,-1.3902548127164849e-05,-1,100
0.11060523986816406,-3.200075471276875e-08,-1,100
0.11060428619384766,6.903332043783905e-06,1,100
0.11060476303100586,3.4356607185870303e-06,1,100
0.0,1.0048641741569386,1,104
0.5,-1.0368940685600285,-1,104
0.25,-0.6380201122647879,-1,104
0.125,-0.09802968552570479,-1,104
0.0625,0.3597792964886346,1,104
0.09375,0.11079832673850287,1,104
0.109375,0.0017421115528357678,1,104
0.1171875,-0.04925956973228618,-1,104
0.11328125,-0.024043168976839224,-1,104
0.111328125,-0.011222334302101622,-1,104
0.1103515625,-0.0047581502813582865,-1,104
0.10986328125,-0.0015125400645312759,-1,104
0.109619140625,0.00011365419519826503,1,104
0.1097412109375,-0.0006997256500718141,-1,104
0.10968017578125,-0.0002931064277609252,-1,104
0.109649658203125,-8.974379404658173e-05,-1,104
0.1096343994140625,1.1950780798963834e-05,1,104
0.10964202880859375,-3.889761152686688e-05,-1,104
0.10963821411132812,-1.34736915946565e-05,-1,104
0.10963630676269531,-7.615244563830004e-07,-1,104
0.1096353530883789,5.594610906323183e-06,1,104
0.10963582992553711,2.4165389092001277e-06,1,104
0.0,1.0006030637534868,1,108
0.5,-1.0347857772183562,-1,108
