time,score,size,b_value
0.2898611106812968,1.00194904320034,53,-1.506749524891359
0.5797222213625935,1.0018724168850635,79,-1.2611328597716134
0.8695833320438904,0.9986258824105003,85,-1.220827016623724
1.159444442725187,0.9978643349562013,77,-1.1915455145473453
