noise_type,round,max_noise,clean_score
white,4,0.4402456283569336,1.006915772283822
bitflip,4,0.11152076721191406,1.006915772283822
white,8,0.45908260345458984,1.0501334345397837
bitflip,8,0.07795524597167969,1.0501334345397837
white,12,0.43631935119628906,0.9456570895219296
bitflip,12,0.08600521087646484,0.9456570895219296
white,16,0.4225130081176758,1.0075442929971221
bitflip,16,0.1044607162475586,1.0075442929971221
