p_noise,score,label,round
0.4765625,-0.001284887335425644,-1,36
0.47265625,0.007806463346189618,1,36
0.474609375,0.003260788005382098,1,36
0.4755859375,0.000987950334978338,1,36
0.47607421875,-0.00014846850022354197,-1,36
0.475830078125,0.000419740917377176,1,36
0.4759521484375,0.000135636208576706,1,36
0.47601318359375,-6.416145823084918e-06,-1,36
0.475982666015625,6.46100313765885e-05,1,36
0.4759979248046875,2.9096942776529744e-05,1,36
0.47600555419921875,1.1340398476722413e-05,1,36
0.4760093688964844,2.462126326596703e-06,1,36
0.4760112762451172,-1.977009748133085e-06,-1,36
0.4760103225708008,2.425582890097644e-07,1,36
0.476010799407959,-8.672257298947272e-07,-1,36
0.0,1.0080033665577313,1,40
0.5,-0.13427733473839387,-1,40
0.25,0.43686301590966803,1,40
0.375,0.15129284058563708,1,40
0.4375,0.00850775292362127,1,40
0.46875,-0.06288479090738619,-1,40
0.453125,-0.02718851899188257,-1,40
0.4453125,-0.00934038303413054,-1,40
0.44140625,-0.00041631505525430157,-1,40
0.439453125,0.004045718934183373,1,40
0.4404296875,0.0018147019394636477,1,40
0.44091796875,0.0006991934421047841,1,40
0.441162109375,0.00014143919342513023,1,40
0.4412841796875,-0.00013743793091447465,-1,40
0.44122314453125,2.000631255549834e-06,1,40
0.441253662109375,-6.771864982968445e-05,-1,40
0.4412384033203125,-3.285900928706731e-05,-1,40
0.44123077392578125,-1.5429189015980782e-05,-1,40
0.4412269592285156,-6.714278880215474e-06,-1,40
0.4412250518798828,-2.35682381233282e-06,-1,40
0.4412240982055664,-1.780962788355822e-07,-1,40
0.4412236213684082,9.112674883571259e-07,1,40
0.0,0.7453035931836351,1,44
0.5,-0.32945749601357766,-1,44
0.25,0.2079230485850283,1,44
0.375,-0.06076722371427379,-1,44
0.3125,0.07357791243537615,1,44
0.34375,0.006405344360550735,1,44
0.359375,-0.02718093967686186,-1,44
0.3515625,-0.010387797658156561,-1,44
0.34765625,-0.0019912266488011365,-1,44
0.345703125,0.0022070588558753546,1,44
0.3466796875,0.00010791610353577674,1,44
0.34716796875,-0.0009416552726320138,-1,44
0.346923828125,-0.0004168695845481185,-1,44
0.3468017578125,-0.00015447674050461657,-1,44
0.34674072265625,-2.3280318484975027e-05,-1,44
0.346710205078125,4.231789252551188e-05,1,44
0.3467254638671875,9.518787020601494e-06,1,44
0.34673309326171875,-6.880765730965521e-06,-1,44
0.3467292785644531,1.31901064404083e-06,1,44
0.34673118591308594,-2.7808775437954125e-06,-1,44
0.34673023223876953,-7.309334499883136e-07,-1,44
0.34672975540161133,2.9403859724830284e-07,1,44
0.0,1.0936859151089928,1,48
0.5,-0.049007460189895546,-1,48
0.25,0.5223392274595482,1,48
0.375,0.23666588363482588,1,48
0.4375,0.09382921172246506,1,48
0.46875,0.02241087576628531,1,48
0.484375,-0.013298292211805451,-1,48
0.4765625,0.004556291777239707,1,48
0.48046875,-0.004371000217282539,-1,48
0.478515625,9.264577997813994e-05,1,48
0.4794921875,-0.0021391772186523106,-1,48
0.47900390625,-0.0010232657193374184,-1,48
0.478759765625,-0.0004653099696794172,-1,48
0.4786376953125,-0.00018633209485030555,-1,48
0.47857666015625,-4.6843157436082805e-05,-1,48
0.478546142578125,2.2901311271361635e-05,1,48
0.4785614013671875,-1.197092308213854e-05,-1,48
0.47855377197265625,5.465194094389503e-06,1,48
0.4785575866699219,-3.252864493541452e-06,-1,48
