p_noise,score,label,round
0.0925445556640625,0.0001409170491040168,1,24
0.09255218505859375,6.427124515906435e-05,1,24
0.09255599975585938,2.5949745086961684e-05,1,24
0.09255790710449219,6.789345517788092e-06,1,24
0.0925588607788086,-2.7907666504400908e-06,-1,24
0.09255838394165039,1.9992821322922794e-06,1,24
0.0,1.0631441573651303,1,28
0.5,-1.2383441980967256,-1,28
0.25,-0.8670264593303408,-1,28
0.125,-0.364732115155993,-1,28
0.0625,0.17337491551317608,1,28
0.09375,-0.13062111732452508,-1,28
0.078125,0.011616200948318278,1,28
0.0859375,-0.06180838974201541,-1,28
0.08203125,-0.025688967836328125,-1,28
0.080078125,-0.007186684446326197,-1,28
0.0791015625,0.002176920541248295,1,28
0.07958984375,-0.0025143084772547564,-1,28
0.079345703125,-0.00017105470605582873,-1,28
0.0792236328125,0.0010023422192018128,1,28
0.07928466796875,0.00041549614623237474,1,28
0.079315185546875,0.0001221838255331953,1,28
0.0793304443359375,-2.4444662896527802e-05,-1,28
0.07932281494140625,4.886727553388148e-05,1,28
0.07932662963867188,1.2210729887662808e-05,1,28
0.07932853698730469,-6.1171106091606475e-06,-1,28
0.07932758331298828,3.0467736127359757e-06,1,28
0.07932806015014648,-1.535177505562757e-06,-1,28
0.0,1.1792894977257504,1,32
0.5,-1.2328384177299971,-1,32
0.25,-0.9500327346788061,-1,32
0.125,-0.3750176256208396,-1,32
0.0625,0.22496048037252225,1,32
0.09375,-0.11121637845265919,-1,32
0.078125,0.04689750555888139,1,32
0.0859375,-0.03453198453670847,-1,32
0.08203125,0.0055748153615384766,1,32
0.083984375,-0.014628699574896764,-1,32
0.0830078125,-0.004564703491695576,-1,32
0.08251953125,0.0004955863976252584,1,32
0.082763671875,-0.00203692227750385,-1,32
0.0826416015625,-0.0007712593289770364,-1,32
0.08258056640625,-0.0001379843700153316,-1,32
0.082550048828125,0.00017876403058370016,1,32
0.0825653076171875,2.038058537157106e-05,1,32
0.08257293701171875,-5.880420343906678e-05,-1,32
0.08256912231445312,-1.9212386827005545e-05,-1,32
0.08256721496582031,5.839548218311563e-07,1,32
0.08256816864013672,-9.314252114256405e-06,-1,32
0.08256769180297852,-4.365157674435238e-06,-1,32
0.0,1.107859895821635,1,36
0.5,-1.2195258786718688,-1,36
0.25,-0.96873759215539,-1,36
0.125,-0.37621975830650467,-1,36
0.0625,0.2110177329677485,1,36
0.09375,-0.11497280265157794,-1,36
0.078125,0.03920020130099289,1,36
0.0859375,-0.03999699568503834,-1,36
0.08203125,-0.0009376933187876801,-1,36
0.080078125,0.018994956642716554,1,36
0.0810546875,0.008994742411112977,1,36
0.08154296875,0.0040200752884156365,1,36
0.081787109375,0.001539081547206278,1,36
0.0819091796875,0.0003001671140963058,1,36
0.08197021484375,-0.00031889480748237276,-1,36
0.081939697265625,-9.396778588133259e-06,-1,36
0.0819244384765625,0.00014537693407867813,1,36
0.08193206787109375,6.798801941410026e-05,1,36
0.08193588256835938,2.9295105840931868e-05,1,36
0.08193778991699219,9.949034984524374e-06,1,36
0.0819387435913086,2.7609603803213645e-07,1,36
0.0819392204284668,-4.560349315063661e-06,-1,36
0.0,1.0080033665577313,1,40
0.5,-1.2765580360345188,-1,40
0.25,-0.6539966261495876,-1,40
0.125,-0.02936089796116259,-1,40
0.0625,0.4263837469232279,1,40
0.09375,0.18429616162915718,1,40
0.109375,0.07409425414031112,1,40
0.1171875,0.021545330570369003,1,40
0.12109375,-0.004110404802227352,-1,40
0.119140625,0.008666469626620765,1,40
0.1201171875,0.0022653264380827487,1,40
0.12060546875,-0.000925710391195933,-1,40
0.120361328125,0.0006690145609740128,1,40
0.1204833984375,-0.00012854619818192248,-1,40
0.12042236328125,0.00027018460031147384,1,40
0.120452880859375,7.08068070831569e-05,1,40
0.1204681396484375,-2.8872793883527592e-05,-1,40
0.12046051025390625,2.0966231995878104e-05,1,40
0.12046432495117188,-3.953474592144346e-06,-1,40
0.12046241760253906,8.506330289481667e-06,1,40
0.12046337127685547,2.27641574568338e-06,1,40
0.12046384811401367,-8.385324492543589e-07,-1,40
0.0,0.7453035931836351,1,44
0.5,-1.4042185852107898,-1,44
0.25,-0.5688175689921962,-1,44
0.125,-0.05385238712917917,-1,44
0.0625,0.29174242874567446,1,44
0.09375,0.10821662165149304,1,44
0.109375,0.024802818756089806,1,44
0.1171875,-0.0150843041081965,-1,44
0.11328125,0.004715074995266244,1,44
0.115234375,-0.0052201155004554245,-1,44
0.1142578125,-0.00026146313818187217,-1,44
0.11376953125,0.002224561713393136,1,44
0.114013671875,0.0009809892972159062,1,44
0.1141357421875,0.00035962321469917846,1,44
0.11419677734375,4.904508864278512e-05,1,44
0.114227294921875,-0.00010621776010011352,-1,44
0.1142120361328125,-2.8588519821903802e-05,-1,44
0.11420440673828125,1.022773835512858e-05,1,44
0.11420822143554688,-9.180527243302095e-06,-1,44
0.11420631408691406,5.235714279905324e-07,1,44
0.11420726776123047,-4.328486438831547e-06,-1,44
0.11420679092407227,-1.902459637603826e-06,-1,44
0.0,1.0936859151089928,1,48
0.5,-1.191700835488784,-1,48
0.25,-0.9314539814893839,-1,48
0.125,-0.30406584147910554,-1,48
0.0625,0.26946450580946135,1,48
0.09375,-0.044528857843349146,-1,48
0.078125,0.10517966300515136,1,48
0.0859375,0.028565445862203775,1,48
0.08984375,-0.008414107770356338,-1,48
0.087890625,0.009966627807173278,1,48
0.0888671875,0.0007491177824130446,1,48
0.08935546875,-0.0038392658353632036,-1,48
0.089111328125,-0.0015467685746692883,-1,48
0.0889892578125,-0.0003992492630697786,-1,48
0.08892822265625,0.00017482826418935282,1,48
0.088958740234375,-0.00011223699471685222,-1,48
0.0889434814453125,3.128901046833832e-05,1,48
0.08895111083984375,-4.047564813514093e-05,-1,48
0.08894729614257812,-4.593732843005682e-06,-1,48
0.08894538879394531,1.3347535309016223e-05,1,48
0.08894634246826172,4.37687535725928e-06,1,48
0.08894681930541992,-1.0843521236481024e-07,-1,48
0.0,1.1585986645008144,1,52
0.5,-1.2034583579724338,-1,52
0.25,-0.8620675992306082,-1,52
0.125,-0.23816314555338425,-1,52
0.0625,0.3303637285117855,1,52
0.09375,0.01842162646344625,1,52
0.109375,-0.11625128780655469,-1,52
0.1015625,-0.050574849263690824,-1,52
0.09765625,-0.01649994227568019,-1,52
0.095703125,0.0008539549333737018,1,52
0.0966796875,-0.007849583042246255,-1,52
0.09619140625,-0.0035044779111217395,-1,52
0.095947265625,-0.0013269295206461695,-1,52
0.0958251953125,-0.00023690456023950368,-1,52
0.09576416015625,0.0003084208375705444,1,52
0.095794677734375,3.5732055460035994e-05,1,52
0.0958099365234375,-0.00010059277268603672,-1,52
0.09580230712890625,-3.2431988749692664e-05,-1,52
0.09579849243164062,1.6496258128384511e-06,1,52
0.09580039978027344,-1.5391283353149987e-05,-1,52
0.09579944610595703,-6.8708542411144435e-06,-1,52
0.09579896926879883,-2.6106205823772655e-06,-1,52
0.0,0.8026967149302928,1,56
0.5,-1.3057930152892145,-1,56
0.25,-0.3273925048921067,-1,56
0.125,0.21488910545073425,1,56
0.1875,-0.06205028472170038,-1,56
0.15625,0.07493808695899307,1,56
0.171875,0.006074979953331283,1,56
0.1796875,-0.02807947359538132,-1,56
0.17578125,-0.011025263340497471,-1,56
0.173828125,-0.002480902602911117,-1,56
0.1728515625,0.0017955976554802078,1,56
0.17333984375,-0.0003430126320647098,-1,56
0.173095703125,0.0007262024598932992,1,56
0.1732177734375,0.00019157240248013352,1,56
0.17327880859375,-7.572574246017538e-05,-1,56
0.173248291015625,5.792192306852684e-05,1,56
0.1732635498046875,-8.902261428911373e-06,-1,56
0.17325592041015625,2.4509742886813513e-05,1,56
0.17325973510742188,7.803718745647004e-06,1,56
0.1732616424560547,-5.49276837347179e-07,-1,56
0.17326068878173828,3.6272195800268747e-06,1,56
0.17326116561889648,1.538971028169911e-06,1,56
0.0,1.137157233977152,1,60
0.5,-1.5125694712152107,-1,60
0.25,-0.23397618892369754,-1,60
0.125,0.43423924616247755,1,60
0.1875,0.09651667937683772,1,60
0.21875,-0.06954309585300344,-1,60
0.203125,0.013272160088140028,1,60
0.2109375,-0.028187713750390753,-1,60
0.20703125,-0.007471014804424803,-1,60
0.205078125,0.00289724108524414,1,60
0.2060546875,-0.0022877169908328554,-1,60
0.20556640625,0.0003045541696555798,1,60
0.205810546875,-0.0009916333368829022,-1,60
0.2056884765625,-0.00034355257057439026,-1,60
0.20562744140625,-1.950244787285449e-05,-1,60
0.205596923828125,0.00014252504895528872,1,60
0.2056121826171875,6.15110975674682e-05,1,60
0.20561981201171875,2.1004274105562715e-05,1,60
0.20562362670898438,7.509004309458334e-07,1,60
0.2056255340576172,-9.375776891529242e-06,-1,60
0.20562458038330078,-4.312439022768899e-06,-1,60
0.20562410354614258,-1.7807694943083874e-06,-1,60
0.0,1.0748180801112814,1,64
0.5,-1.2086288021605842,-1,64
0.25,-0.9025662814736534,-1,64
0.125,-0.26478814898389336,-1,64
0.0625,0.29367078822447046,1,64
0.09375,-0.010112814575901519,-1,64
0.078125,0.13525263683993072,1,64
0.0859375,0.06098814582567713,1,64
0.08984375,0.02504833235881443,1,64
0.091796875,0.007371181705315033,1,64
0.0927734375,-0.001394866673327666,-1,64
0.09228515625,0.0029821332195454353,1,64
0.092529296875,0.0007921286673855388,1,64
0.0926513671875,-0.00030174497096391306,-1,64
0.09259033203125,0.0002450978332879661,1,64
0.092620849609375,-2.83470697026722e-05,-1,64
0.0926055908203125,0.00010836950621806452,1,64
0.09261322021484375,4.0009749408875805e-05,1,64
0.09261703491210938,5.830972646725385e-06,1,64
0.09261894226074219,-1.1258140328873623e-05,-1,64
0.09261798858642578,-2.71360679238164e-06,-1,64
0.09261751174926758,1.5586771895392815e-06,1,64
0.0,1.3840776177996363,1,68
0.5,-1.2183961088575692,-1,68
0.25,-0.9995255354253575,-1,68
0.125,-0.30376356709494023,-1,68
0.0625,0.37387982981037293,1,68
0.09375,-0.00043540208785119994,-1,68
0.078125,0.17714320528841498,1,68
0.0859375,0.08605058284532352,1,68
0.08984375,0.042242902381663505,1,68
0.091796875,0.0207639531433621,1,68
0.0927734375,0.010129497051972303,1,68
0.09326171875,0.004838374141539203,1,68
0.093505859375,0.0021993203472454592,1,68
0.0936279296875,0.0008814180414717931,1,68
0.09368896484375,0.00022287274619747777,1,68
0.093719482421875,-0.00010629847330201336,-1,68
0.0937042236328125,5.8278685182378e-05,1,68
0.09371185302734375,-2.401200679469362e-05,-1,68
0.09370803833007812,1.7132810999909154e-05,1,68
0.09370994567871094,-3.439729944876291e-06,-1,68
0.09370899200439453,6.8465075151458166e-06,1,68
0.09370946884155273,1.7033805317367978e-06,1,68
0.0,0.8281079951542489,1,72
0.5,-1.232487319133742,-1,72
0.25,-0.8511601597872058,-1,72
0.125,-0.3972977193442546,-1,72
0.0625,0.06876989889548324,1,72
0.09375,-0.19339704857880213,-1,72
0.078125,-0.07045251213749659,-1,72
0.0703125,-0.002990195493381753,-1,72
0.06640625,0.03233789755966243,1,72
0.068359375,0.014537724886510839,1,72
0.0693359375,0.005739964122434937,1,72
0.06982421875,0.001366462926945644,1,72
0.070068359375,-0.0008139680427545759,-1,72
0.0699462890625,0.0002757215541082658,1,72
0.07000732421875,-0.0002692546602873769,-1,72
0.069976806640625,3.2005859167405504e-06,1,72
0.0699920654296875,-0.00013303525155716756,-1,72
0.06998443603515625,-6.4919386523421e-05,-1,72
0.06998062133789062,-3.0859913741076994e-05,-1,72
0.06997871398925781,-1.3829792274488995e-05,-1,72
0.0699777603149414,-5.314635269648704e-06,-1,72
0.0699772834777832,-1.0570326978154299e-06,-1,72
0.0,1.3671424318032346,1,76
0.5,-1.376721387394497,-1,76
0.25,-0.8244860981314563,-1,76
0.125,-0.12161620658240846,-1,76
0.0625,0.4876560324652397,1,76
0.09375,0.1546039921007556,1,76
0.109375,0.009989520962823129,1,76
0.1171875,-0.0573686460318259,-1,76
0.11328125,-0.024087056017869424,-1,76
0.111328125,-0.00714924005549622,-1,76
0.1103515625,0.0013948839384714251,1,76
0.11083984375,-0.002883474845134515,-1,76
0.110595703125,-0.000745871814987531,-1,76
0.1104736328125,0.0003241117004604277,1,76
0.11053466796875,-0.00021097861371499604,-1,76
0.110504150390625,5.65419000269074e-05,1,76
0.1105194091796875,-7.722451715097556e-05,-1,76
0.11051177978515625,-1.0342848705269247e-05,-1,76
0.11050796508789062,2.3099140617599545e-05,1,76
0.11050987243652344,6.378049696165178e-06,1,76
0.11051082611083984,-1.9824235699683612e-06,-1,76
0.11051034927368164,2.1978070474659717e-06,1,76
0.0,1.1477945858799872,1,80
0.5,-1.197995063878629,-1,80
0.25,-0.93244279831871,-1,80
0.125,-0.3461059206225292,-1,80
0.0625,0.24129180179089782,1,80
0.09375,-0.08553399966602804,-1,80
0.078125,0.06881982431808731,1,80
0.0859375,-0.010520621325976753,-1,80
0.08203125,0.02859632319706984,1,80
0.083984375,0.008901096777633732,1,80
0.0849609375,-0.0008437565473995434,-1,80
0.08447265625,0.004020147326321277,1,80
0.084716796875,0.001586067723741813,1,80
0.0848388671875,0.00037062405033361223,1,80
0.08489990234375,-0.00023669908569035059,-1,80
0.084869384765625,6.692926712092984e-05,1,80
0.0848846435546875,-8.489321234561586e-05,-1,80
0.08487701416015625,-8.984048470050965e-06,-1,80
0.08487319946289062,2.8972090349244084e-05,1,80
0.08487510681152344,9.993891196824478e-06,1,80
0.08487606048583984,5.04888927777003e-07,1,80
0.08487653732299805,-4.23958788053902e-06,-1,80
0.0,1.2540537037860735,1,84
0.5,-1.2480833421199096,-1,84
0.25,-0.9497639598417399,-1,84
0.125,-0.30727734576915533,-1,84
0.0625,0.31491868144088486,1,84
0.09375,-0.029447237482960187,-1,84
0.078125,0.13368606820900708,1,84
0.0859375,0.04995224641557239,1,84
0.08984375,0.009722292078224282,1,84
0.091796875,-0.009993598389980152,-1,84
0.0908203125,-0.0001686121134207852,-1,84
0.09033203125,0.004768577973306876,1,84
0.090576171875,0.002297920214859417,1,84
0.0906982421875,0.001064138720043184,1,84
0.09075927734375,0.00044763451413576405,1,84
0.090789794921875,0.00013947900849853312,1,84
0.0908050537109375,-1.4574599746186578e-05,-1,84
0.09079742431640625,6.245019246997607e-05,1,84
0.09080123901367188,2.3937293395892567e-05,1,84
0.09080314636230469,4.681221084990028e-06,1,84
0.0908041000366211,-4.946720765675039e-06,-1,84
0.09080362319946289,-1.3275769883414057e-07,-1,84
0.0,0.4683190613323016,1,88
0.5,-1.257453541589929,-1,88
0.25,-1.0886965521955836,-1,88
0.125,-0.7221861451654552,-1,88
0.0625,-0.2834439801441666,-1,88
0.03125,0.04469517996113148,1,88
0.046875,-0.13013857263563988,-1,88
0.0390625,-0.0455530284762522,-1,88
0.03515625,-0.0011548223723125695,-1,88
0.033203125,0.02158641264721539,1,88
0.0341796875,0.010170141555965628,1,88
0.03466796875,0.0044962820591083474,1,88
0.034912109375,0.0016678899348285814,1,88
0.0350341796875,0.00025582436292892474,1,88
0.03509521484375,-0.0004496762894548034,-1,88
0.035064697265625,-9.697029317945471e-05,-1,88
0.0350494384765625,7.941595130311896e-05,1,88
0.03505706787109375,-8.779941694347926e-06,-1,88
0.035053253173828125,3.531731209860389e-05,1,88
0.03505516052246094,1.3268512028652424e-05,1,88
0.035056114196777344,2.2442418743384707e-06,1,88
0.03505659103393555,-3.2678607331249054e-06,-1,88
0.0,1.242907197762684,1,92
0.5,-1.1950622213955402,-1,92
0.25,-1.0556522403464499,-1,92
0.125,-0.40150776084745965,-1,92
0.0625,0.25465216446008165,1,92
0.09375,-0.10886311277401273,-1,92
0.078125,0.06333005601811603,1,92
0.0859375,-0.025066205345162906,-1,92
0.08203125,0.018545782471094396,1,92
0.083984375,-0.0034053314302326942,-1,92
0.0830078125,0.00753376935900496,1,92
0.08349609375,0.0020551269944331096,1,92
0.083740234375,-0.0006773724559687722,-1,92
0.0836181640625,0.000688309365608708,1,92
0.08367919921875,5.326521939741369e-06,1,92
0.083709716796875,-0.0003360584448577342,-1,92
0.0836944580078125,-0.00016537483159151378,-1,92
0.08368682861328125,-8.002637244319821e-05,-1,92
0.08368301391601562,-3.735047966735294e-05,-1,92
0.08368110656738281,-1.6012117468600096e-05,-1,92
0.0836801528930664,-5.342832416044274e-06,-1,92
0.0836796760559082,-8.163900888646936e-09,-1,92
0.0,0.8673468085539842,1,96
0.5,-1.2535448828738034,-1,96
0.25,-0.9027816673397118,-1,96
0.125,-0.3436059838909654,-1,96
0.0625,0.15250266655960987,1,96
0.09375,-0.11888143121364303,-1,96
0.078125,0.01051234560725911,1,96
0.0859375,-0.05569874103569594,-1,96
0.08203125,-0.022979156873765616,-1,96
0.080078125,-0.006330833477528275,-1,96
0.0791015625,0.002066281100892242,1,96
0.07958984375,-0.0021383801455392426,-1,96
0.079345703125,-3.757735750964386e-05,-1,96
0.0792236328125,0.0010139696819768673,1,96
0.07928466796875,0.0004881006436778801,1,96
0.079315185546875,0.00022523776705396514,1,96
0.0793304443359375,9.382423621495661e-05,1,96
0.07933807373046875,2.81219472697547e-05,1,96
0.07934188842773438,-4.728078133675595e-06,-1,96
0.07933998107910156,1.169684131396842e-05,1,96
0.07934093475341797,3.4843582770172077e-06,1,96
0.07934141159057617,-6.218657566670061e-07,-1,96
0.0,0.7736285182059759,1,100
0.5,-1.2948214227306245,-1,100
0.25,-0.46702505958620644,-1,100
0.125,0.06082428275879259,1,100
0.1875,-0.21956393404848829,-1,100
0.15625,-0.08419787837145898,-1,100
0.140625,-0.012992487572857536,-1,100
0.1328125,0.023576493984802882,1,100
0.13671875,0.005208804649426524,1,100
0.138671875,-0.003912437181645689,-1,100
0.1376953125,0.0006430094303353506,1,100
0.13818359375,-0.0016360042725991342,-1,100
0.137939453125,-0.0004968204172821622,-1,100
0.1378173828125,7.30137078346349e-05,1,100
0.13787841796875,-0.00021192354818766468,-1,100
0.137847900390625,-6.945996931784215e-05,-1,100
0.1378326416015625,1.775606874865332e-06,1,100
0.13784027099609375,-3.3842496805602806e-05,-1,100
0.13783645629882812,-1.6033523862146737e-05,-1,100
0.1378345489501953,-7.128978217307846e-06,-1,100
0.1378335952758789,-2.6766906020547765e-06,-1,100
0.1378331184387207,-4.505430959422796e-07,-1,100
0.0,0.6288870955227472,1,104
0.5,-1.3048944489170822,-1,104
0.25,-0.5553716391179722,-1,104
0.125,-0.07684665066609608,-1,104
0.0625,0.2351970490281885,1,104
0.09375,0.07080421892483235,1,104
0.109375,-0.004911051790936538,-1,104
0.1015625,0.03244988457497078,1,104
0.10546875,0.013648340369541323,1,104
0.107421875,0.004338756557222823,1,104
0.1083984375,-0.00029357226707937834,-1,104
0.10791015625,0.002020730088916123,1,104
0.108154296875,0.0008631141346249205,1,104
0.1082763671875,0.0002846548318260478,1,104
0.10833740234375,-4.4877316025537795e-06,-1,104
0.108306884765625,0.0001400762951782042,1,104
0.1083221435546875,6.779246823418461e-05,1,104
0.10832977294921875,3.165191495013708e-05,1,104
0.10833358764648438,1.3581978334453737e-05,1,104
0.10833549499511719,4.547095031393056e-06,1,104
0.1083364486694336,2.967463053060726e-08,1,104
0.1083369255065918,-2.229030257483444e-06,-1,104
0.0,0.9056872871356292,1,108
0.5,-1.2402456729864595,-1,108
0.25,-0.9236435207183983,-1,108
0.125,-0.3335461281471003,-1,108
0.0625,0.18159843103669138,1,108
0.09375,-0.09881586893611471,-1,108
0.078125,0.035295721060185414,1,108
0.0859375,-0.03323436546488123,-1,108
0.08203125,0.0006559986870520174,1,108
0.083984375,-0.016382084099112237,-1,108
0.0830078125,-0.007886363653337058,-1,108
0.08251953125,-0.0036210247229440107,-1,108
0.082275390625,-0.001483975080256661,-1,108
0.0821533203125,-0.0004143539000991403,-1,108
0.08209228515625,0.00012073094410358642,1,108
0.082122802734375,-0.00014683433740270146,-1,108
0.0821075439453125,-1.305741186841125e-05,-1,108
0.08209991455078125,5.3835337267882366e-05,1,108
0.08210372924804688,2.0388605492582812e-05,1,108
0.08210563659667969,3.6655075115188396e-06,1,108
0.0821065902709961,-4.695974503032829e-06,-1,108
0.08210611343383789,-5.152390778473404e-07,-1,108
0.0,0.9933178299292091,1,112
0.5,-1.2705133323873568,-1,112
0.25,-0.8747973327026888,-1,112
0.125,-0.23822645532480102,-1,112
0.0625,0.28564880698312933,1,112
0.09375,0.0031157964747783318,1,112
0.109375,-0.12242446200264356,-1,112
0.1015625,-0.060905830237383274,-1,112
0.09765625,-0.029212232491236945,-1,112
0.095703125,-0.013128068653885716,-1,112
0.0947265625,-0.005026167351231736,-1,112
0.09423828125,-0.0009602018448235938,-1,112
0.093994140625,0.0010765421384208995,1,112
0.0941162109375,5.78564870679088e-05,1,112
0.09417724609375,-0.00045125107701360356,-1,112
0.094146728515625,-0.00019671689660505365,-1,112
0.0941314697265625,-6.943510544021869e-05,-1,112
0.09412384033203125,-5.790534385985424e-06,-1,112
0.09412002563476562,2.6032670036091332e-05,1,112
0.09412193298339844,1.012099124930721e-05,1,112
0.09412288665771484,2.1652092878632345e-06,1,112
0.09412336349487305,-1.8126673353435763e-06,-1,112
