p_noise,score,entropy,label
0.0,0.9513224015578918,2.0484381653228767,1
0.5,-1.1609918473617418,3.6190453711698063,-1
0.25,-0.6329132851318334,3.5257595217961017,-1
0.125,0.027184917655552088,3.1699274154885555,1
0.1875,-0.33586909387750985,3.3980575694674586,-1
0.15625,-0.16259331564582102,3.2993250146659756,-1
0.140625,-0.0697670058788451,3.238885592903368,-1
0.1328125,-0.021806745832574137,3.2055319050297935,-1
0.12890625,0.0025601604812568457,3.1880191506219684,1
0.130859375,-0.009655524033216789,3.1968468545670636,-1
0.1298828125,-0.0035557396153693688,3.1924509631550073,-1
0.12939453125,-0.0004998040269035275,3.1902395632971836,-1
0.129150390625,0.0010296746122151479,3.1891304856054337,1
0.1292724609375,0.00026480938891526584,3.1896853063568575,1
0.12933349609375,-0.0001175287949291004,3.1899625052714593,-1
0.129302978515625,7.363242800906278e-05,3.1898239234292602,1
0.1293182373046875,-2.195015070594053e-05,3.1898932187536344,-1
0.12931060791015625,2.584064684030274e-05,3.1898585721923287,1
0.12931442260742188,1.945125114310997e-06,3.1898758957481954,1
0.1293163299560547,-1.0002543533893515e-05,3.1898845573197177,-1
0.12931537628173828,-4.028716894310946e-06,3.189880226551156,-1
0.12931489944458008,-1.0417978111298964e-06,3.189878061153976,-1
