p_noise,score,entropy,label
0.0,1.0021562968059707,1.1049401042552984,1
0.5,-0.24090876113192228,3.1983804165640257,-1
0.25,0.38062376783702345,2.3730604601539342,1
0.375,0.06985750335255125,2.82140140932396,1
0.4375,-0.08552562888968596,3.0182169643777352,-1
0.40625,-0.00783406276856713,2.921940764049557,-1
0.390625,0.031011720291992173,2.872212014896781,1
0.3984375,0.011588828761710745,2.897210530151942,1
0.40234375,0.0018773829965705868,2.90960905375879,1
0.404296875,-0.002978339885997494,2.9157832449832544,-1
0.4033203125,-0.0005504784447130096,2.9126982353178987,-1
0.40283203125,0.0006634522759296768,2.9111541662677873,1
0.403076171875,5.648691560788954e-05,2.911926331194781,1
0.4031982421875,-0.0002469957645530041,2.912312315853028,-1
0.40313720703125,-9.525442447144705e-05,2.9121193316735505,-1
0.403106689453125,-1.9383754433777156e-05,2.9120228334716374,-1
0.4030914306640625,1.8551580588610506e-05,2.9119745828425847,1
0.40309906005859375,-4.160869213620799e-07,2.911998708284453,-1
0.4030952453613281,9.067746834290347e-06,2.911986645595355,1
0.40309715270996094,4.325829956020044e-06,2.9119926769478637,1
0.40309810638427734,1.954871517328982e-06,2.911995692618148,1
0.40309858322143555,7.693922958740274e-07,2.911997200451797,1
