p_noise,score,entropy,label
0.0,0.9943321322754366,1.500574629306017,1
0.5,-0.12724396428845752,3.316247953031302,-1
0.25,0.43354408399349076,2.603501163659437,1
0.375,0.1531500598525164,2.991234116881082,1
0.4375,0.01295304778202988,3.161055576648463,1
0.46875,-0.0571454582532136,3.2404426050352746,-1
0.453125,-0.022096205235591748,3.2012005295561,-1
0.4453125,-0.004571578726780823,3.1812414612341593,-1
0.44140625,0.004190734527624196,3.171176944891081,1
0.443359375,-0.00019042209957809142,3.17621630006653,-1
0.4423828125,0.002000156214023052,3.17369839789985,1
0.44287109375,0.0009048670572224804,3.1749577926912362,1
0.443115234375,0.00035722247882197244,3.175587157287577,1
0.4432373046875,8.34001896223846e-05,3.1759017564019416,1
0.44329833984375,-5.3510954977742387e-05,3.176059035165173,-1
0.443267822265625,1.4944617322543152e-05,3.1759803975163265,1
0.4432830810546875,-1.928316882815473e-05,3.1760197167739377,-1
0.44327545166015625,-2.1692757528057882e-06,3.17600005725343,-1
0.4432716369628906,6.3876707843135705e-06,3.175990227411953,1
0.44327354431152344,2.109197515753891e-06,3.1759951423394606,1
0.44327449798583984,-3.003911852594854e-08,3.175997599798138,-1
0.44327402114868164,1.0395791982809044e-06,3.175996371069223,1
