p_noise,score,entropy,label
0.0,0.9513224015578918,2.0484381653228767,1
0.5,-1.1955218883626604,3.9156375274557758,-1
0.25,-0.9441462893254438,3.6602624005542674,-1
0.125,-0.4605160090308871,3.1962197066401683,-1
0.0625,0.07130578251908637,2.7801097848467564,1
0.09375,-0.22934699907955058,3.010298703249883,-1
0.078125,-0.08869748343508932,2.9016397442135142,-1
0.0703125,-0.01124788159154333,2.842631184816034,-1
0.06640625,0.029373764124163593,2.8118312057740704,1
0.068359375,0.008901318185653873,2.82734350284973,1
0.0693359375,-0.0012134180892215962,2.835015077648465,-1
0.06884765625,0.003833882381104603,2.831186265909995,1
0.069091796875,0.0013077194318733554,2.8331024103771942,1
0.0692138671875,4.6523017588118165e-05,2.8340591780013176,1
0.06927490234375,-0.0005836043836890958,2.8345372362396133,-1
0.069244384765625,-0.0002685799032120517,2.8342982342344363,-1
0.0692291259765625,-0.00011103824887714886,2.834178712897657,-1
0.06922149658203125,-3.226006728884734e-05,2.834118947144591,-1
0.06921768188476562,7.130862222481937e-06,2.834089062996753,1
0.06921958923339844,-1.2564755763389002e-05,2.834104005176618,-1
0.06921863555908203,-2.7169850778108184e-06,2.8340965341131708,-1
0.06921815872192383,2.2069289946635706e-06,2.8340927985615845,1
