p_noise,score,entropy,label
0.0,0.9199790839749189,1.620149112590116,1
0.5,-1.0027750703113874,2.2504643466724636,-1
0.25,-0.33460744566463596,2.3113445207833516,-1
0.125,0.20481307785620695,2.10317858748807,1
0.1875,-0.08504407195709418,2.2310699422147207,-1
0.15625,0.054620118777355176,2.173658581855429,1
0.171875,-0.01649961486304785,2.2039097676807646,-1
0.1640625,0.01873478516762539,2.189180351182932,1
0.16796875,0.0010366631075608979,2.196642813216159,1
0.169921875,-0.007751650807343413,2.2003005736268575,-1
0.1689453125,-0.0033625445299882983,2.1984777833662723,-1
0.16845703125,-0.001164204249700207,2.197561823193474,-1
0.168212890625,-6.408656424938819e-05,2.1971026997337977,-1
0.1680908203125,0.0004862092597917034,2.196872851895239,1
0.16815185546875,0.00021104159650109366,2.1969877996648277,1
0.168182373046875,7.347257852075018e-05,2.197045255661296,1
0.1681976318359375,4.691772761411528e-06,2.1970739791879694,1
0.16820526123046875,-2.9697704334363806e-05,2.197088339833478,-1
0.16820144653320312,-1.2503042934319808e-05,2.197081159603874,-1
0.1681995391845703,-3.905654373692613e-06,2.19707756941921,-1
0.1681985855102539,3.9305437193881687e-07,2.19707577430941,1
0.1681990623474121,-1.7563012060239913e-06,2.1970766718657666,-1
