p_noise,score,entropy,label
0.0,0.7000712605255426,1.7827077112086032,1
0.5,-1.3341511033413838,3.845867565723063,-1
0.25,-0.9217184784631873,3.5363413897085887,-1
0.125,-0.37037109487279996,3.029023636364743,-1
0.0625,0.07894878307130382,2.5827843229299767,1
0.09375,-0.16401349606104065,2.829804743793544,-1
0.078125,-0.04746263653769489,2.7133274469062507,-1
0.0703125,0.014462815508856863,2.649987093132575,1
0.07421875,-0.016813854696014374,2.6821159644641392,-1
0.072265625,-0.0012547604491128794,2.6661690350129685,-1
0.0712890625,0.006584122079983601,2.6581078094296564,1
0.07177734375,0.00265971639727125,2.662145811770237,1
0.072021484375,0.0007012383590847548,2.6641592649914463,1
0.0721435546875,-0.0002770707627874902,2.6651646096825274,-1
0.07208251953125,0.00021200634546780783,2.664662052346855,1
0.072113037109375,-3.255156892500999e-05,2.6649133597559236,-1
0.0720977783203125,8.972254784200828e-05,2.6647877132381006,1
0.07210540771484375,2.8584279397003698e-05,2.6648505382935164,1
0.07210922241210938,-1.983947274242226e-06,2.664881949473824,-1
0.07210731506347656,1.3300090432988299e-05,2.6648662439959465,1
0.07210826873779297,5.658052672385949e-06,2.6648740967629556,1
0.07210874557495117,1.8370479726304012e-06,2.664878023125406,1
