p_noise,score,entropy,label
0.0,0.8868213060449568,1.7828711490510594,1
0.5,-1.2570359547191132,3.5695747450816295,-1
0.25,-0.907060034598953,3.299803199134465,-1
0.125,-0.4347975577376626,2.84156664929447,-1
0.0625,0.0559055538684643,2.4452353212541604,1
0.09375,-0.22159716093109494,2.663206385518328,-1
0.078125,-0.09199934154686829,2.5599334153896716,-1
0.0703125,-0.02048929121431109,2.5041350110475387,-1
0.06640625,0.01707730637098548,2.4750905887103447,1
0.068359375,-0.0018611256683580546,2.4897118046471123,-1
0.0673828125,0.007568988250268083,2.4824262328674864,1
0.06787109375,0.002844195790422832,2.486075241649852,1
0.068115234375,0.0004891061735452507,2.48789507439948,1
0.0682373046875,-0.0006866163467851294,2.488803826779933,-1
0.06817626953125,-9.890681423319059e-05,2.48834954747325,-1
0.068145751953125,0.00019506173802796845,2.4881223351659356,1
0.0681610107421875,4.8067977706178766e-05,2.4882359473759004,1
0.06816864013671875,-2.542178915931892e-05,2.488292748938517,-1
0.06816482543945312,1.1322501530797169e-05,2.4882643485357105,1
0.06816673278808594,-7.049791998170463e-06,2.4882785488317367,-1
0.06816577911376953,2.136317720280445e-06,2.48827144870738,1
0.06816625595092773,-2.4567463998703687e-06,2.488274998775472,-1
