p_noise,score,entropy,label
0.0,0.785481861239806,1.5954891452656685,1
0.5,-1.2137247117337484,3.4748462711494126,-1
0.25,-1.0836882211587695,3.2569238151814,-1
0.125,-0.6521645978425022,2.7891051844501127,-1
0.0625,-0.12827769456069404,2.3516766856281537,-1
0.03125,0.26794803198913697,2.0418350795195597,1
0.046875,0.05633774354086718,2.2070682468556937,1
0.0546875,-0.03915249492327577,2.2816382338603374,-1
0.05078125,0.007773713876818356,2.244952038217607,1
0.052734375,-0.015891165245990768,2.2634404708433,-1
0.0517578125,-0.004109535773059836,2.254233111529614,-1
0.05126953125,0.001819340493261823,2.2496018563930584,1
0.051513671875,-0.0011482790144448085,2.2519197958467574,-1
0.0513916015625,0.00033473467579359095,2.2507614051476335,1
0.05145263671875,-0.0004069710951908334,2.251340745121744,-1
0.051422119140625,-3.616795241634385e-05,2.2510511113073526,-1
0.0514068603515625,0.00014927092460226277,2.250906267272725,1
0.05141448974609375,5.654837699720083e-05,2.2509786915510874,1
0.051418304443359375,1.0189435038387984e-05,2.2510149019944508,1
0.05142021179199219,-1.2989452999656592e-05,2.2510330067922046,-1
0.05141925811767578,-1.4000575589978581e-06,2.251023954428654,-1
0.05141878128051758,4.39467659463233e-06,2.251019428220384,1
