p_noise,score,entropy,label
0.0,0.8083761500956601,2.4857143013452365,1
0.5,-1.1712915854987977,3.8612893447289434,-1
0.25,-0.9999694066028901,3.7098360570655493,-1
0.125,-0.5165951429275666,3.3930761035794395,-1
0.0625,-0.006306766889895066,3.0829439920971344,-1
0.03125,0.35527883672717375,2.851056704111132,1
0.046875,0.1641061144110907,2.9761659168610253,1
0.0546875,0.07642823454054737,3.031523922401634,1
0.05859375,0.03445778907764496,3.057695104510902,1
0.060546875,0.013926607072884734,3.070431354703031,1
0.0615234375,0.003772921116754313,3.076715211836293,1
0.06201171875,-0.001276144375109478,3.0798364362062185,-1
0.061767578125,0.0012460794723010427,3.078277538822016,1
0.0618896484375,-1.560923489196675e-05,3.07905741543078,-1
0.06182861328125,0.0006150908677109435,3.078667584203288,1
0.061859130859375,0.00029970476055218853,3.0788625265740284,1
0.0618743896484375,0.00014203874972729125,3.078959977690126,1
0.06188201904296875,6.321250424945468e-05,3.0790086982321916,1
0.061885833740234375,2.3801071399542906e-05,3.079033057249395,1
0.06188774108886719,4.095777435653147e-06,3.079045236444563,1
0.061888694763183594,-5.756763932440734e-06,3.0790513259637904,-1
0.06188821792602539,-8.30502049353754e-07,3.079048281210706,-1
