p_noise,score,entropy,label
0.0,0.7388524981276066,2.0691946588670413,1
0.5,-1.253051850477029,3.907773981827655,-1
0.25,-1.0115166491626146,3.6414359426760075,-1
0.125,-0.5555741618237945,3.1966939028464907,-1
0.0625,-0.06699370165617102,2.797906327653701,-1
0.03125,0.2871603734153847,2.508570686701653,1
0.046875,0.09915669291948159,2.6639783034275037,1
0.0546875,0.013496258417095897,2.733252676857974,1
0.05859375,-0.02737742705846591,2.766120623279185,-1
0.056640625,-0.007099930649619335,2.7498261457070177,-1
0.0556640625,0.0031580534061532717,2.7415748395690303,1
0.05615234375,-0.001980931885275705,2.7457092791122544,-1
0.055908203125,0.000586058157522773,2.7436442647004884,1
0.0560302734375,-0.0006980619782621655,2.7446773221485294,-1
0.05596923828125,-5.6158255980598426e-05,2.74416093112195,-1
0.055938720703125,0.00026491085598889796,2.74390263235272,1
0.0559539794921875,0.00010436652735723584,2.7440317903455678,1
0.05596160888671875,2.4101692657874096e-05,2.744096362885547,1
0.055965423583984375,-1.6028892402486505e-05,2.7441286475416637,-1
0.05596351623535156,4.036247440497576e-06,2.744112505348088,1
0.05596446990966797,-5.996360653126587e-06,2.7441205764784957,-1
0.055963993072509766,-9.80066149347536e-07,2.744116540921697,-1
