p_noise,score,entropy,label
0.0,0.8868213060449568,1.7828711490510594,1
0.5,-0.18510732433707822,3.4209378690909746,-1
0.25,0.3508569908539392,2.7880934124159427,1
0.375,0.08287483325843081,3.1342380492187285,1
0.4375,-0.05111624553932348,3.2845046631057015,-1
0.40625,0.015879293859553556,3.211144717350273,1
0.421875,-0.017618475839885184,3.2482615005516706,-1
0.4140625,-0.0008695909901661469,3.2298130594802705,-1
0.41015625,0.0075048514346935935,3.220506475291165,1
0.412109375,0.0033176302222639453,3.225166651435767,1
0.4130859375,0.0012240196160491212,3.227491574910184,1
0.41357421875,0.0001772143129417092,3.228652746864668,1
0.413818359375,-0.0003461883386124409,3.229233010565719,-1
0.4136962890625,-8.448701283514382e-05,3.228942905566516,-1
0.41363525390625,4.636365005294962e-05,3.228797832928799,1
0.413665771484375,-1.9061681390653007e-05,3.2288703709259123,-1
0.4136505126953125,1.3650984330482174e-05,3.2288341023469247,1
0.41365814208984375,-2.705348530307461e-06,3.2288522367413095,-1
0.4136543273925781,5.472817900198379e-06,3.22884316957034,1
0.41365623474121094,1.3837346850564813e-06,3.2288477031623817,1
0.41365718841552734,-6.608069220703783e-07,3.2288499699534854,-1
0.41365671157836914,3.6146388149305153e-07,3.228848836558342,1
