p_noise,score,entropy,label
0.0,0.8251240373685911,2.000482817470423,1
0.5,-1.4003097762148182,3.928935943279485,-1
0.25,-0.8374796534933181,3.5633598038847127,-1
0.125,-0.2806337157581851,3.037169346257194,-1
0.0625,0.17308064157689684,2.6304823633792,1
0.09375,-0.07384476644014759,2.850140143175254,-1
0.078125,0.04407763072035209,2.7449836106978176,1
0.0859375,-0.01619941170653849,2.798640704051636,-1
0.08203125,0.013601744498197288,2.7720918118956206,1
0.083984375,-0.0013821090712300421,2.785434863568956,-1
0.0830078125,0.006088866589310626,2.778780648309617,1
0.08349609375,0.0023481575701926882,2.782112063425727,1
0.083740234375,0.00048172102102972403,2.7837745378723504,1
0.0838623046875,-0.000450519573946373,2.784604969003757,-1
0.08380126953125,1.5519304061628603e-05,2.7841898205475997,1
0.083831787109375,-0.00021752048577794447,2.784397411548214,-1
0.0838165283203125,-0.00010100567907134206,2.7842936202416477,-1
0.08380889892578125,-4.2744459621602005e-05,2.784241721443132,-1
0.08380508422851562,-1.3612895817027848e-05,2.784215771257503,-1
0.08380317687988281,9.531246121241566e-07,2.7842027959680866,1
0.08380413055419922,-6.329905479551812e-06,2.784209283629178,-1
0.08380365371704102,-2.6883954036271973e-06,2.784206039802728,-1
