p_noise,score,entropy,label
0.0,0.8646253597844333,2.348685961455959,1
0.5,-0.9617224793314196,2.7918651463678548,-1
0.25,-0.3674656026274261,3.00113488523067,-1
0.125,0.15393499650922915,2.8338490622943473,1
0.1875,-0.12856207090694283,2.9452152104452543,-1
0.15625,0.00700421425549802,2.8971907399776287,1
0.171875,-0.06217035838917351,2.92300872021975,-1
0.1640625,-0.027934571091820404,2.910563381949025,-1
0.16015625,-0.010553508363047692,2.903994610121718,-1
0.158203125,-0.00179678643857617,2.9006222742890437,-1
0.1572265625,0.002598171949938166,2.898913933921686,1
0.15771484375,0.00039930815509103823,2.8997699574080777,1
0.157958984375,-0.0006990851807595622,2.9001965787518844,-1
0.1578369140625,-0.00014997503648084276,2.8999833838585203,-1
0.15777587890625,0.00012464492665675841,2.899876699584529,1
0.157806396484375,-1.2670462856689824e-05,2.899930048958508,-1
0.1577911376953125,5.598587988742132e-05,2.899903376080866,1
0.15779876708984375,2.1657370514516217e-05,2.8999167129720096,1
0.15780258178710938,4.493369330171859e-06,2.899923381078338,1
0.1578044891357422,-4.0885678873614495e-06,2.8999267150466914,-1
0.15780353546142578,2.0239543974120977e-07,2.8999250480695826,1
0.15780401229858398,-1.943087543754274e-06,2.899925881559904,-1
