p_noise,score,entropy,label
0.0,0.9885815594881009,1.9792457802510541,1
0.5,-1.2397120583614465,3.8281250315139426,-1
0.25,-0.8582837216026503,3.5635849717474994,-1
0.125,-0.31352473906842737,3.1096424760967576,-1
0.0625,0.2008085128659145,2.704002555129292,1
0.09375,-0.08421654762139785,2.9288540659927915,-1
0.078125,0.05061639512948379,2.8228909244838536,1
0.0859375,-0.01862618822155171,2.8773455179727137,-1
0.08203125,0.015527136840451705,2.8505024392600324,1
0.083984375,-0.001665070012409453,2.8640179379596487,-1
0.0830078125,0.006901967519695296,2.857283933657752,1
0.08349609375,0.0026112048254365305,2.8606568397663157,1
0.083740234375,0.000471259236617394,2.8623388608501,1
0.0838623046875,-0.0005973570792257021,2.863178766903578,-1
0.08380126953125,-6.316188801291922e-05,2.862758905813674,-1
0.083770751953125,0.0002040204271389623,2.8625489063238763,1
0.0837860107421875,7.042220845843161e-05,2.8626539118158,1
0.08379364013671875,3.628395031762821e-06,2.8627064102513713,1
0.08379745483398438,-2.976718777736309e-05,2.8627326583916677,-1
0.08379554748535156,-1.3069506695995159e-05,2.8627195344113074,-1
0.08379459381103516,-4.720583413053703e-06,2.8627129723537874,-1
0.08379411697387695,-5.461010854634907e-07,2.862709691308191,-1
