p_noise,score,entropy,label
0.0,0.9199790839749189,1.620149112590116,1
0.5,-1.3854068800186574,3.865401864078713,-1
0.25,-0.896394701872993,3.50606796970656,-1
0.125,-0.33162264672795394,2.935462206418237,-1
0.0625,0.17052007515855117,2.450920839269359,1
0.09375,-0.10581620115543688,2.7173746856626573,-1
0.078125,0.02539404010495394,2.5912153482860028,1
0.0859375,-0.0418665358702377,2.6559090518811814,-1
0.08203125,-0.00866036914530266,2.623982803306381,-1
0.080078125,0.008259501800579994,2.607706518241943,1
0.0810546875,-0.00022710321805696765,2.615871227431308,-1
0.08056640625,0.004009511480387307,2.611795550759372,1
0.080810546875,0.00188953473523501,2.613835054013912,1
0.0809326171875,0.000830798728878035,2.6148535563846163,1
0.08099365234375,0.00030174353787137953,2.6153624957526733,1
0.081024169921875,3.729411050756859e-05,2.6156168875443284,1
0.0810394287109375,-9.491106550196804e-05,2.6157440639748004,-1
0.08103179931640625,-2.8810105506593686e-05,2.6156804773814484,-1
0.08102798461914062,4.24159548817471e-06,2.615648682868376,1
0.08102989196777344,-1.228435676137174e-05,2.6156645802262806,-1
0.08102893829345703,-4.021406075027656e-06,2.615656631572673,-1
0.08102846145629883,1.1008834710501958e-07,2.61565265722686,1
