p_noise,score,entropy,label
0.0,0.9527053900313458,1.6210264915069443,1
0.5,-1.1939038839386478,2.9410738076321903,-1
0.25,-0.7801986536138463,2.685264658904575,-1
0.125,-0.2669496921496626,2.321492694708104,-1
0.0625,0.21449960731756268,2.0421312334006374,1
0.09375,-0.0523795671362659,2.1929024578185436,-1
0.078125,0.07384210771541411,2.1206930521550333,1
0.0859375,0.00901549516423894,2.1575314616411476,1
0.08984375,-0.022100229446369246,2.1753938902024,-1
0.087890625,-0.006648244410159654,2.166507681141899,-1
0.0869140625,0.0011569886497755366,2.162030922537576,1
0.08740234375,-0.0027522660776790886,2.164272126994787,-1
0.087158203125,-0.0007993008827300585,2.163152232624265,-1
0.0870361328125,0.0001784280135843641,2.162591754742442,1
0.08709716796875,-0.00031054036107525107,2.1628720379490716,-1
0.087066650390625,-6.608216049275306e-05,2.1627319074152664,-1
0.0870513916015625,5.6166429218684755e-05,2.1626618338466175,1
0.08705902099609375,-4.959489888545221e-06,2.1626968713228343,-1
0.08705520629882812,2.5603063592116726e-05,2.1626793527577046,1
0.08705711364746094,1.032168533443567e-05,2.1626881120835133,1
0.08705806732177734,2.6810723439130157e-06,2.162692491713985,1
0.08705854415893555,-1.139215117129666e-06,2.162694681521112,-1
