p_noise,score,entropy,label
0.0,0.7541265139659665,1.304485849513232,1
0.5,-1.4233295753518682,3.5855517532124828,-1
0.25,-0.5912028223007275,3.1698497824381664,-1
0.125,-0.0864266559492275,2.55362299852857,-1
0.0625,0.2624344178167768,2.066257949592473,1
0.09375,0.07504139134858723,2.330512915078576,1
0.109375,-0.008447293700177827,2.4465592775968825,-1
0.1015625,0.03255253745210185,2.3897264335181356,1
0.10546875,0.01187376386470862,2.4184313289647674,1
0.107421875,0.0016694034225910315,2.432566346854444,1
0.1083984375,-0.003399794284979274,2.439580442477924,-1
0.10791015625,-0.00086792124359647,2.4360778183992453,-1
0.107666015625,0.00040005793953734603,2.4343231905952183,1
0.1077880859375,-0.00023410222713793338,2.435200781234312,-1
0.10772705078125,8.293518589219673e-05,2.434762055130873,1
0.107757568359375,-7.55941848822328e-05,2.434981435482638,-1
0.1077423095703125,3.667834025167238e-06,2.4348717496322636,1
0.10774993896484375,-3.5963841996888846e-05,2.4349265936387656,-1
0.10774612426757812,-1.6148170634000536e-05,2.4348991719058497,-1
0.10774421691894531,-6.240209967645072e-06,2.4348854608366417,-1
0.1077432632446289,-1.2861983866852e-06,2.4348786052513494,-1
0.1077427864074707,1.1908152151018925e-06,2.434875177446031,1
