p_noise,score,entropy,label
0.0,0.7388524981276066,2.0691946588670413,1
0.5,-1.253051850477029,3.907773981827655,-1
0.25,-1.0084317180030127,3.6414359426760075,-1
0.125,-0.5505291716157453,3.1966939028464907,-1
0.0625,-0.06285421630092003,2.797906327653701,-1
0.03125,0.289762721983877,2.508570686701653,1
0.046875,0.10264287575958897,2.6639783034275037,1
0.0546875,0.01733584248097264,2.733252676857974,1
0.05859375,-0.02338145303056738,2.766120623279185,-1
0.056640625,-0.0031805111969451794,2.7498261457070177,-1
0.0556640625,0.007037969126919341,2.7415748395690303,1
0.05615234375,0.0019188387077333502,2.7457092791122544,1
0.056396484375,-0.000633304585253347,2.747769900319708,-1
0.0562744140625,0.000642149448578877,2.746740137776954,1
0.05633544921875,4.268094462300809e-06,2.747255155927825,1
0.056365966796875,-0.0003145568214522054,2.747512562326698,-1
0.0563507080078125,-0.00015515400853960415,2.74738386768011,-1
0.05634307861328125,-7.544536842729599e-05,2.747319513942444,-1
0.056339263916015625,-3.558923984647855e-05,2.7472873354697858,-1
0.05633735656738281,-1.5660723408972288e-05,2.7472712458324735,-1
0.056336402893066406,-5.696352153305995e-06,2.7472632009135647,-1
0.0563359260559082,-7.141382651898454e-07,2.7472591784290485,-1
