p_noise,score,entropy,label
0.0,0.8646253597844333,2.348685961455959,1
0.5,-1.1307218921033768,3.557824586833057,-1
0.25,-0.6318850791314243,3.4928467976577164,-1
0.125,-0.008339062916483675,3.2339523532147467,-1
0.0625,0.3969658476232276,2.9408968462675555,1
0.09375,0.18651906715068534,3.107839934990755,1
0.109375,0.0871414208164285,3.1752359332322775,1
0.1171875,0.03891403362480461,3.2056040811222117,1
0.12109375,0.015165699022868795,3.220022228094357,1
0.123046875,0.0033828714703696416,3.227047282738725,1
0.1240234375,-0.0024857073687627462,3.2305146924946566,-1
0.12353515625,0.00044667913937668224,3.228784721561514,1
0.123779296875,-0.0010199898425493625,3.2296506385923087,-1
0.1236572265625,-0.00028677428355106116,3.22921791320774,-1
0.12359619140625,7.992269492151927e-05,3.229001375697346,1
0.123626708984375,-0.00010343322756156681,3.229109659026969,-1
0.1236114501953125,-1.1757124631417426e-05,3.2290555210062344,-1
0.12360382080078125,3.408232056756333e-05,3.229028449262868,1
0.12360763549804688,1.116248182353452e-05,3.229041985362313,1
0.12360954284667969,-2.9735044049239434e-07,3.229048753241211,-1
0.12360858917236328,5.432558432438839e-06,3.229045369315998,1
0.12360906600952148,2.5676021806475546e-06,3.2290470612821625,1
