p_noise,score,entropy,label
0.0,0.8188695138723263,1.7977600395268514,1
0.5,-1.0591813637588765,3.099436739229159,-1
0.25,-0.5896686443510762,3.0227856399940403,-1
0.125,-0.0027777450913253343,2.7286944434407063,-1
0.0625,0.3787013394275125,2.4083669153733545,1
0.09375,0.1806256609273469,2.58950039819432,1
0.109375,0.0870899238578231,2.663612665070623,1
0.1171875,0.04169758086820319,2.697210692423453,1
0.12109375,0.01934529075967606,2.7132087363776893,1
0.123046875,0.008255116051985256,2.7210146626810188,1
0.1240234375,0.00273152128478249,2.724870202712201,1
0.12451171875,-2.4902952158178948e-05,2.7267862208300153,-1
0.124267578125,0.0013528614040905218,2.725829188034941,1
0.1243896484375,0.0006638672854097916,2.7263079482698225,1
0.12445068359375,0.0003194541814883767,2.7265471454807173,1
0.124481201171875,0.00014726861838010308,2.7266666983845,1
0.1244964599609375,6.118108403918576e-05,2.726726463414097,1
0.12450408935546875,1.8138628673058932e-05,2.7267563430737094,1
0.12450790405273438,-3.382271060337061e-06,2.7267712821897687,-1
0.12450599670410156,7.37815147799914e-06,2.7267638126912144,1
0.12450695037841797,1.9979333767405905e-06,2.726767547455362,1
0.12450742721557617,-6.921705488771579e-07,2.7267694148262827,-1
