p_noise,score,entropy,label
0.0,0.7541265139659665,1.304485849513232,1
0.5,-1.4233295753518682,3.5855517532124828,-1
0.25,-0.5933059834266377,3.1698497824381664,-1
0.125,-0.08764838189378521,2.55362299852857,-1
0.0625,0.2619853152110436,2.066257949592473,1
0.09375,0.0742084869391455,2.330512915078576,1
0.109375,-0.00947741795901802,2.4465592775968825,-1
0.1015625,0.031620700147980685,2.3897264335181356,1
0.10546875,0.010892651980098922,2.4184313289647674,1
0.107421875,0.0006637465446395208,2.432566346854444,1
0.1083984375,-0.004417695292549428,2.439580442477924,-1
0.10791015625,-0.0018797027046637549,2.4360778183992453,-1
0.107666015625,-0.0006086618480509731,2.4343231905952183,-1
0.1075439453125,2.7371195234549006e-05,2.4334450459721872,1
0.10760498046875,-0.00029068808827559245,2.433884187563594,-1
0.107574462890625,-0.00013166914028550636,2.4336646340918557,-1
0.1075592041015625,-5.21516463787286e-05,2.43355484436351,-1
0.10755157470703125,-1.2390894086333759e-05,2.4334999462507834,-1
0.10754776000976562,7.489983437691805e-06,2.4334724963822274,1
0.10754966735839844,-2.450497107675531e-06,2.4334862213841912,-1
0.10754871368408203,2.519732719585832e-06,2.4334793589001293,1
0.10754919052124023,3.46151947105966e-08,2.4334827901463894,1
