p_noise,trace_witness,label,round
0.0,-1.8296915556794362,1,4
0.5,4.083566566177399,-1,4
0.25,2.548250062096607,-1,4
0.125,0.8752540447980897,-1,4
0.0625,-0.3308031974380281,1,4
0.09375,0.3068011478111426,-1,4
0.078125,-0.0030934090724308305,1,4
0.0859375,0.15404842246556466,-1,4
0.08203125,0.07603022773180605,-1,4
0.080078125,0.03660709655787203,-1,4
0.0791015625,0.01679157870846694,-1,4
0.07861328125,0.006857776440966662,-1,4
0.078369140625,0.0018843575743593965,-1,4
0.0782470703125,-0.0006039821535203105,1,4
0.07830810546875,0.0006403235939266005,-1,4
0.078277587890625,1.8204693002010774e-05,-1,4
0.0782623291015625,-0.00029288023681953157,1,4
0.07826995849609375,-0.00013733564857915104,1,4
0.07827377319335938,-5.956494696027215e-05,1,4
0.07827568054199219,-2.067999427249334e-05,1,4
0.0782766342163086,-1.2376174585992938e-06,1,4
0.0782771110534668,8.483546065529701e-06,-1,4
0.0,-1.7815087856239595,1,8
0.5,4.060769514330763,-1,8
0.25,3.459851613148837,-1,8
0.125,1.9827622871695065,-1,8
0.0625,0.4997020244488131,-1,8
0.03125,-0.523515099426453,1,8
0.046875,0.015067586781945128,-1,8
0.0390625,-0.24719467396311412,1,8
0.04296875,-0.11434264578831041,1,8
0.044921875,-0.04921179179089277,1,8
0.0458984375,-0.016966225201306438,1,8
0.04638671875,-0.0009229192929120569,1,8
0.046630859375,0.007078925062031796,-1,8
0.0465087890625,0.003079651796003925,-1,8
0.04644775390625,0.0010787786147210335,-1,8
0.046417236328125,7.80327686161486e-05,-1,8
0.0464019775390625,-0.00042241748310498095,1,8
0.04640960693359375,-0.00017218591274804212,1,8
0.046413421630859375,-4.707496097492575e-05,1,8
0.04641532897949219,1.5479306589613606e-05,-1,8
0.04641437530517578,-1.5797726499858222e-05,1,8
0.046414852142333984,-1.5918478234178135e-07,1,8
0.0,-1.734647646786183,1,12
0.5,4.30633162165617,-1,12
0.25,3.0974674058584024,-1,12
0.125,1.671836492254254,-1,12
0.0625,0.3319953395540708,-1,12
0.03125,-0.5920525476566472,1,12
0.046875,-0.1052070533690962,1,12
0.0546875,0.11930492715653102,-1,12
0.05078125,0.008562694204703764,-1,12
0.048828125,-0.04793916625040876,1,12
0.0498046875,-0.019593057418927307,1,12
0.05029296875,-0.005491458536128882,1,12
0.050537109375,0.001541539670827173,-1,12
0.0504150390625,-0.001973477857842104,1,12
0.05047607421875,-0.00021559883930973023,1,12
0.050506591796875,0.0006630629618747108,-1,12
0.0504913330078125,0.0002237551999905371,-1,12
0.05048370361328125,4.083965289697344e-06,-1,12
0.050479888916015625,-0.0001057559907385458,1,12
0.05048179626464844,-5.083565116091593e-05,1,12
0.050482749938964844,-2.3375752545226613e-05,1,12
0.05048322677612305,-9.645871030375397e-06,1,12
0.0,-0.7227476548721367,1,16
0.5,5.241637528814905,-1,16
0.25,3.4748309047722463,-1,16
0.125,2.091362303120815,-1,16
0.0625,0.9551266013579467,-1,16
0.03125,0.198688011308756,-1,16
0.015625,-0.2393262673037516,1,16
0.0234375,-0.014913818759033692,1,16
0.02734375,0.09320555259400762,-1,16
0.025390625,0.03947954784535143,-1,16
0.0244140625,0.012366796794789331,-1,16
0.02392578125,-0.0012524636870697714,1,16
0.024169921875,0.005562420338337495,-1,16
0.0240478515625,0.0021562927760215844,-1,16
0.02398681640625,0.00045224328266284253,-1,16
0.023956298828125,-0.0004000280019542113,1,16
0.0239715576171875,2.6128188453586332e-05,-1,16
0.02396392822265625,-0.00018694476948014072,1,16
0.023967742919921875,-8.040700622659325e-05,1,16
0.023969650268554688,-2.713908781894203e-05,1,16
0.023970603942871094,-5.053694163564826e-07,1,16
0.023971080780029297,1.2811429584702605e-05,-1,16
0.0,-2.6605674257852323,1,20
0.5,3.3488215480058106,-1,20
0.25,2.5644947748373528,-1,20
0.125,0.9348841753330964,-1,20
0.0625,-0.5401512709524962,1,20
0.09375,0.2670981688889404,-1,20
0.078125,-0.11781577255757583,1,20
0.0859375,0.07915377685971445,-1,20
0.08203125,-0.018182557270555566,1,20
0.083984375,0.030770161696898113,-1,20
0.0830078125,0.006365258633777154,-1,20
0.08251953125,-0.0058907452910205715,1,20
0.082763671875,0.00024172768273036938,-1,20
0.0826416015625,-0.00282339042719687,1,20
0.08270263671875,-0.0012905518560303308,1,20
0.082733154296875,-0.0005243422173520917,1,20
0.0827484130859375,-0.00014128980120492463,1,20
0.08275604248046875,5.0223307136942896e-05,-1,20
0.08275222778320312,-4.553215542169031e-05,1,20
0.08275413513183594,2.3458487583005727e-06,-1,20
0.08275318145751953,-2.1593085106130783e-05,1,20
0.08275365829467773,-9.623601117586533e-06,1,20
0.0,-2.826094861047129,1,24
0.5,3.3851702408747957,-1,24
0.25,2.9285010095108355,-1,24
0.125,1.2242225961919913,-1,24
0.0625,-0.4157623096312885,1,24
0.09375,0.4874547033649676,-1,24
0.078125,0.05817864387343788,-1,24
0.0703125,-0.17300885197341065,1,24
0.07421875,-0.05599475780341247,1,24
0.076171875,0.0014438913672184597,-1,24
0.0751953125,-0.027187055482505332,1,24
0.07568359375,-0.012849536556689932,1,24
0.075927734375,-0.005697317327235503,1,24
0.0760498046875,-0.002125337426046113,1,24
0.07611083984375,-0.00034037923625227645,1,24
0.076141357421875,0.000551842001859433,-1,24
0.0761260986328125,0.00010575286838630099,-1,24
0.07611846923828125,-0.00011730781235130827,1,24
0.07612228393554688,-5.776129110464379e-06,1,24
0.07612419128417969,4.998870535326966e-05,-1,24
